GAME_DAY;MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
26;FR270559593411;41.0;7;13;Substitute off;Emmanuel Meafou;Stade Toulousain
26;FR270559593411;41.0;7;13;Substitute on;Jerome Kaino;Stade Toulousain
26;FR270559593411;41.0;7;13;Substitute on;Kane Douglas;Bordeaux Begles
26;FR270559593411;41.0;7;13;Substitute off;Thomas Jolmes;Bordeaux Begles
26;FR270559593411;46.0;10;13;Penalty goal;Ulupano Seuteni;Bordeaux Begles
26;FR270559593411;50.0;10;13;Yellow card;Cyril Cazeaux;Bordeaux Begles
26;FR270559593411;50.0;10;16;Penalty goal;Thomas Ramos;Stade Toulousain
26;FR270559593411;55.0;10;16;Substitute off;Rodrigue Neti;Stade Toulousain
26;FR270559593411;55.0;10;16;Substitute on;Cyril Baille;Stade Toulousain
26;FR270559593411;55.0;10;16;Substitute off;Romain Ntamack;Stade Toulousain
26;FR270559593411;55.0;10;16;Substitute on;Lucas Tauzin;Stade Toulousain
26;FR270559593411;55.0;10;16;Substitute off;Ulupano Seuteni;Bordeaux Begles
26;FR270559593411;55.0;10;16;Substitute on;Matthieu Jalibert;Bordeaux Begles
26;FR270559593411;55.0;10;16;Substitute off;Maxime Lucu;Bordeaux Begles
26;FR270559593411;55.0;10;16;Substitute on;Yann Lesgourgues;Bordeaux Begles
26;FR270559593411;58.0;10;16;Substitute on;Jefferson Poirot;Bordeaux Begles
26;FR270559593411;58.0;10;16;Substitute off;Thierry Paiva;Bordeaux Begles
26;FR270559593411;59.0;10;16;Substitute on;Guillaume Marchand;Stade Toulousain
26;FR270559593411;59.0;10;16;Substitute off;Julien Marchand;Stade Toulousain
26;FR270559593411;63.0;10;16;Substitute off;Guido Petti;Bordeaux Begles
26;FR270559593411;63.0;10;16;Substitute on;Louis Picamoles;Bordeaux Begles
26;FR270559593411;67.0;10;16;Substitute on;Jean-Baptiste Dubié;Bordeaux Begles
26;FR270559593411;67.0;10;16;Substitute off;Pablo Uberti;Bordeaux Begles
26;FR270559593411;68.0;10;16;Substitute on;Selevasio Tolofua;Stade Toulousain
26;FR270559593411;68.0;10;16;Substitute off;Rynhard Elstadt;Stade Toulousain
26;FR270559593411;70.0;10;16;Substitute on;Alexi Bales;Stade Toulousain
26;FR270559593411;70.0;10;16;Substitute off;Thomas Ramos;Stade Toulousain
26;FR270559593411;70.0;10;16;Substitute on;Ulupano Seuteni;Bordeaux Begles
26;FR270559593411;70.0;10;16;Substitute off;Remi Lamerat;Bordeaux Begles
26;FR270559593411;70.0;10;16;Substitute on;Juan Cruz Mallia;Stade Toulousain
26;FR270559593411;70.0;10;16;Substitute off;Matthis Lebel;Stade Toulousain
26;FR270559593411;77.0;10;16;Substitute off;Charlie Faumuina;Stade Toulousain
26;FR270559593411;77.0;10;16;Substitute on;David Ainu'u;Stade Toulousain
26;FR270559593411;80.0;10;21;Try;Lucas Tauzin;Stade Toulousain
26;FR270559593411;82.0;7;21;End of second half;;
25;FR270559593403;1.0;0;0;Start of first half;;
25;FR270559593403;2.0;3;0;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;7.0;3;5;Try;Baptiste Couilloud;Lyon
25;FR270559593403;9.0;6;5;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;12.0;9;5;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;17.0;9;5;Substitute on;Felix Lambey;Lyon
25;FR270559593403;17.0;9;5;Substitute off;Izack Rodda;Lyon
25;FR270559593403;18.0;14;5;Try;Sefanaia Naivalu;Stade Francais Paris
25;FR270559593403;19.0;16;5;Conversion;Joris Segonds;Stade Francais Paris
25;FR270559593403;19.0;16;5;Substitute off;Xavier Mignot;Lyon
25;FR270559593403;19.0;16;5;Substitute on;Colby Fainga'a;Lyon
25;FR270559593403;23.0;16;10;Try;Dylan Cretin;Lyon
25;FR270559593403;33.0;19;10;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;40.0;19;13;Penalty goal;Jean-Marc Doussain;Lyon
25;FR270559593403;42.0;19;13;End of first half;;
25;FR270559593403;40.0;19;13;Start of second half;;
25;FR270559593403;47.0;22;13;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;48.0;27;13;Try;Telusa Veainu;Stade Francais Paris
25;FR270559593403;50.0;29;13;Conversion;Joris Segonds;Stade Francais Paris
25;FR270559593403;50.0;29;13;Substitute on;Loic Godener;Stade Francais Paris
25;FR270559593403;50.0;29;13;Substitute off;Antoine Burban;Stade Francais Paris
25;FR270559593403;51.0;29;13;Substitute off;Jean-Marc Doussain;Lyon
25;FR270559593403;51.0;29;13;Substitute on;Jonathan Wisniewski;Lyon
25;FR270559593403;51.0;29;13;Substitute off;Pierre-Henri Azagoh;Stade Francais Paris
25;FR270559593403;51.0;29;13;Substitute on;Yoann Maestri;Stade Francais Paris
25;FR270559593403;51.0;29;13;Substitute off;Dylan Cretin;Lyon
25;FR270559593403;51.0;29;13;Substitute on;Mickael Guillard;Lyon
25;FR270559593403;53.0;29;13;Substitute on;Xavier Chiocci;Lyon
25;FR270559593403;53.0;29;13;Substitute off;Vivien Devisme;Lyon
25;FR270559593403;53.0;29;13;Substitute on;Joe Taufete'e;Lyon
25;FR270559593403;53.0;29;13;Substitute off;Mickael Ivaldi;Lyon
25;FR270559593403;53.0;29;13;Substitute off;Demba Bamba;Lyon
25;FR270559593403;53.0;29;13;Substitute on;Francisco Gomez Kodela;Lyon
25;FR270559593403;54.0;34;13;Try;James Hall;Stade Francais Paris
25;FR270559593403;55.0;36;13;Conversion;Joris Segonds;Stade Francais Paris
25;FR270559593403;55.0;36;13;Substitute on;Vasil Kakovin;Stade Francais Paris
25;FR270559593403;55.0;36;13;Substitute off;Moses Alo-Emile;Stade Francais Paris
25;FR270559593403;59.0;36;13;Substitute on;Mathieu De Giovanni;Stade Francais Paris
25;FR270559593403;59.0;36;13;Substitute off;Sekou Macalou;Stade Francais Paris
25;FR270559593403;59.0;36;13;Substitute on;Dylan Cretin;Lyon
25;FR270559593403;59.0;36;13;Substitute off;Killian Geraci;Lyon
25;FR270559593403;61.0;36;18;Try;Toby Arnold;Lyon
25;FR270559593403;61.0;36;20;Conversion;Jonathan Wisniewski;Lyon
25;FR270559593403;62.0;36;20;Substitute on;Jonathan Pelissie;Lyon
25;FR270559593403;62.0;36;20;Substitute off;Baptiste Couilloud;Lyon
25;FR270559593403;65.0;36;25;Try;Charlie Ngatai;Lyon
25;FR270559593403;66.0;36;27;Conversion;Jonathan Wisniewski;Lyon
25;FR270559593403;68.0;39;27;Penalty goal;Joris Segonds;Stade Francais Paris
25;FR270559593403;72.0;44;27;Try;Sefanaia Naivalu;Stade Francais Paris
25;FR270559593403;73.0;46;27;Conversion;Joris Segonds;Stade Francais Paris
25;FR270559593403;73.0;46;27;Substitute off;Paul Alo-Emile;Stade Francais Paris
25;FR270559593403;73.0;46;27;Substitute on;Giorgi Melikidze;Stade Francais Paris
25;FR270559593403;73.0;46;27;Substitute on;Adrien Lapegue;Stade Francais Paris
25;FR270559593403;73.0;46;27;Substitute off;Telusa Veainu;Stade Francais Paris
25;FR270559593403;74.0;46;27;Substitute on;Sekou Macalou;Stade Francais Paris
25;FR270559593403;74.0;46;27;Substitute off;Waisea Nayacalevu Vuidravuwalu;Stade Francais Paris
25;FR270559593403;75.0;46;27;Substitute on;Arthur Coville;Stade Francais Paris
25;FR270559593403;75.0;46;27;Substitute off;Jonathan Danty;Stade Francais Paris
25;FR270559593403;82.0;19;27;End of second half;;
25;FR270559593398;1.0;0;0;Start of first half;;
25;FR270559593398;11.0;3;0;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;13.0;3;3;Penalty goal;Matthieu Jalibert;Bordeaux Begles
25;FR270559593398;17.0;3;8;Try;Scott Higginbotham;Bordeaux Begles
25;FR270559593398;23.0;3;8;Substitute on;Raphael Lakafia;Toulon
25;FR270559593398;23.0;3;8;Substitute off;Sergio Parisse;Toulon
25;FR270559593398;24.0;3;11;Penalty goal;Matthieu Jalibert;Bordeaux Begles
25;FR270559593398;30.0;6;11;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;43.0;9;11;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;43.0;9;11;End of first half;;
25;FR270559593398;40.0;9;11;Start of second half;;
25;FR270559593398;46.0;12;11;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;46.0;12;11;Substitute off;Thomas Jolmes;Bordeaux Begles
25;FR270559593398;46.0;12;11;Substitute on;Kane Douglas;Bordeaux Begles
25;FR270559593398;46.0;12;11;Substitute off;Clement Maynadier;Bordeaux Begles
25;FR270559593398;46.0;12;11;Substitute on;Maxime Lamothe;Bordeaux Begles
25;FR270559593398;53.0;12;11;Substitute on;Maxime Lucu;Bordeaux Begles
25;FR270559593398;53.0;12;11;Substitute off;Yann Lesgourgues;Bordeaux Begles
25;FR270559593398;53.0;12;11;Substitute on;Pablo Uberti;Bordeaux Begles
25;FR270559593398;53.0;12;11;Substitute off;Remi Lamerat;Bordeaux Begles
25;FR270559593398;56.0;12;11;Substitute off;Jean-Baptiste Gros;Toulon
25;FR270559593398;56.0;12;11;Substitute on;Sebastien Taofifenua;Toulon
25;FR270559593398;57.0;15;11;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;60.0;15;11;Substitute on;Thierry Paiva;Bordeaux Begles
25;FR270559593398;60.0;15;11;Substitute off;Jefferson Poirot;Bordeaux Begles
25;FR270559593398;60.0;15;11;Substitute on;Lekso Kaulashvili;Bordeaux Begles
25;FR270559593398;60.0;15;11;Substitute off;Ben Tameifuna;Bordeaux Begles
25;FR270559593398;60.0;15;11;Substitute on;Jean-Baptiste Lachaise;Bordeaux Begles
25;FR270559593398;60.0;15;11;Substitute off;Scott Higginbotham;Bordeaux Begles
25;FR270559593398;61.0;15;11;Yellow card;Jean-Baptiste Lachaise;Bordeaux Begles
25;FR270559593398;62.0;15;11;Substitute off;Anthony Etrillard;Toulon
25;FR270559593398;62.0;15;11;Substitute on;Bastien Soury;Toulon
25;FR270559593398;62.0;15;11;Substitute off;Beka Gigashvili;Toulon
25;FR270559593398;62.0;15;11;Substitute on;Florian Fresia;Toulon
25;FR270559593398;62.0;15;11;Substitute off;Facundo Isa;Toulon
25;FR270559593398;62.0;15;11;Substitute on;Julien Ory;Toulon
25;FR270559593398;62.0;15;11;Substitute off;Ma'a Nonu;Toulon
25;FR270559593398;62.0;15;11;Substitute on;Anthony Belleau;Toulon
25;FR270559593398;66.0;15;14;Penalty goal;Matthieu Jalibert;Bordeaux Begles
25;FR270559593398;66.0;15;14;Substitute off;Eben Etzebeth;Toulon
25;FR270559593398;66.0;15;14;Substitute on;Adrien Warion;Toulon
25;FR270559593398;66.0;15;14;Substitute on;Tane Takulua;Toulon
25;FR270559593398;66.0;15;14;Substitute off;Baptiste Serin;Toulon
25;FR270559593398;68.0;18;14;Penalty goal;Louis Carbonel;Toulon
25;FR270559593398;69.0;18;14;Substitute off;Ulupano Seuteni;Bordeaux Begles
25;FR270559593398;69.0;18;14;Substitute on;Remi Lamerat;Bordeaux Begles
25;FR270559593398;72.0;18;14;Substitute on;Ben Botica;Bordeaux Begles
25;FR270559593398;72.0;18;14;Substitute off;Matthieu Jalibert;Bordeaux Begles
25;FR270559593398;72.0;18;14;Substitute on;Facundo Isa;Toulon
25;FR270559593398;72.0;18;14;Substitute off;Charles Ollivon;Toulon
25;FR270559593398;75.0;23;14;Try;Facundo Isa;Toulon
25;FR270559593398;77.0;25;14;Conversion;Louis Carbonel;Toulon
25;FR270559593398;80.0;25;19;Try;Maxime Lamothe;Bordeaux Begles
25;FR270559593398;83.0;9;19;End of second half;;
25;FR270559593399;1.0;0;0;Start of first half;;
25;FR270559593399;3.0;0;0;Substitute on;Jean-Marcellin Buttin;Agen
25;FR270559593399;3.0;0;0;Substitute off;Louis Gauban;Agen
25;FR270559593399;5.0;0;0;Substitute off;Jean-Marcellin Buttin;Agen
25;FR270559593399;5.0;0;0;Substitute on;Louis Gauban;Agen
25;FR270559593399;10.0;0;5;Try;Donovan Taofifenua;Racing 92
25;FR270559593399;15.0;0;10;Try;Teddy Baubigny;Racing 92
25;FR270559593399;16.0;0;12;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;19.0;0;12;Substitute on;Simon Zebo;Racing 92
25;FR270559593399;19.0;0;12;Substitute off;Juan Imhoff;Racing 92
25;FR270559593399;19.0;0;17;Try;Yoan Tanga;Racing 92
25;FR270559593399;20.0;0;19;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;29.0;0;24;Try;Yoan Tanga;Racing 92
25;FR270559593399;30.0;0;26;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;35.0;0;26;Red card;Vincent Farre;Agen
25;FR270559593399;36.0;0;26;Yellow card;Timilai Rokoduru;Agen
25;FR270559593399;37.0;0;26;Substitute on;Francois Trinh-Duc;Racing 92
25;FR270559593399;37.0;0;26;Substitute off;Virimi Vakatawa;Racing 92
25;FR270559593399;39.0;0;31;Try;Simon Zebo;Racing 92
25;FR270559593399;40.0;0;33;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;41.0;0;33;End of first half;;
25;FR270559593399;40.0;0;33;Start of second half;;
25;FR270559593399;40.0;0;33;Substitute on;Jeremy Jordaan;Agen
25;FR270559593399;40.0;0;33;Substitute off;Victor Moreaux;Agen
25;FR270559593399;41.0;0;33;Substitute off;Hassane Kolingar;Racing 92
25;FR270559593399;41.0;0;33;Substitute on;Guram Gogichashvili;Racing 92
25;FR270559593399;41.0;0;33;Substitute off;Georges-Henri Colombe;Racing 92
25;FR270559593399;41.0;0;33;Substitute on;Gia Kharaishvili;Racing 92
25;FR270559593399;41.0;0;33;Substitute on;Dominic Bird;Racing 92
25;FR270559593399;41.0;0;33;Substitute off;Bernard Le Roux;Racing 92
25;FR270559593399;41.0;0;33;Substitute on;Kevin Le Guen;Racing 92
25;FR270559593399;41.0;0;33;Substitute off;Teddy Baubigny;Racing 92
25;FR270559593399;42.0;0;38;Try;Gael Fickou;Racing 92
25;FR270559593399;43.0;0;40;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;44.0;0;40;Substitute on;Tapu Falatea;Agen
25;FR270559593399;44.0;0;40;Substitute off;Dave Ryan;Agen
25;FR270559593399;45.0;0;40;Substitute on;Jordan Joseph;Racing 92
25;FR270559593399;45.0;0;40;Substitute off;Ibrahim Diallo;Racing 92
25;FR270559593399;45.0;0;40;Substitute on;Antoine Gibert;Racing 92
25;FR270559593399;45.0;0;40;Substitute off;Kurtley Beale;Racing 92
25;FR270559593399;49.0;0;40;Substitute on;Jean-Marcellin Buttin;Agen
25;FR270559593399;49.0;0;40;Substitute off;Louis Gauban;Agen
25;FR270559593399;49.0;0;40;Substitute off;Aurelien Labau;Agen
25;FR270559593399;49.0;0;40;Substitute on;Christian Lacombe;Agen
25;FR270559593399;52.0;0;40;Substitute off;Giorgi Tetrashvili;Agen
25;FR270559593399;52.0;0;40;Substitute on;Malino Vanai;Agen
25;FR270559593399;52.0;0;40;Substitute on;Loris Zarantonello;Agen
25;FR270559593399;52.0;0;40;Substitute off;Clement Martinez;Agen
25;FR270559593399;52.0;0;40;Substitute on;Gauthier Maravat;Agen
25;FR270559593399;52.0;0;40;Substitute off;Loic Hocquet;Agen
25;FR270559593399;54.0;0;40;Substitute off;Paul Abadie;Agen
25;FR270559593399;54.0;0;40;Substitute on;Dorian Bellot;Agen
25;FR270559593399;55.0;0;40;Substitute off;Maxime Machenaud;Racing 92
25;FR270559593399;55.0;0;40;Substitute on;Ibrahim Diallo;Racing 92
25;FR270559593399;58.0;0;40;Substitute on;Aurelien Labau;Agen
25;FR270559593399;58.0;0;40;Substitute off;Timilai Rokoduru;Agen
25;FR270559593399;60.0;5;40;Try;Andres Zafra Tarazona;Agen
25;FR270559593399;61.0;7;40;Conversion;Raphael Lagarde;Agen
25;FR270559593399;61.0;7;40;Substitute off;Andres Zafra Tarazona;Agen
25;FR270559593399;61.0;7;40;Substitute on;Loic Hocquet;Agen
25;FR270559593399;63.0;12;40;Try;Jean-Marcellin Buttin;Agen
25;FR270559593399;65.0;14;40;Conversion;Raphael Lagarde;Agen
25;FR270559593399;65.0;14;40;Substitute on;Maxime Machenaud;Racing 92
25;FR270559593399;65.0;14;40;Substitute off;Ibrahim Diallo;Racing 92
25;FR270559593399;68.0;14;45;Try;Gael Fickou;Racing 92
25;FR270559593399;69.0;14;47;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;69.0;14;47;Substitute off;Baptiste Chouzenoux;Racing 92
25;FR270559593399;69.0;14;47;Substitute on;Ibrahim Diallo;Racing 92
25;FR270559593399;70.0;14;47;Yellow card;Dorian Bellot;Agen
25;FR270559593399;78.0;14;47;Yellow card;Tapu Falatea;Agen
25;FR270559593399;78.0;14;47;Substitute off;Romain Briatte;Agen
25;FR270559593399;78.0;14;47;Substitute on;Dave Ryan;Agen
25;FR270559593399;79.0;14;52;Try;Gael Fickou;Racing 92
25;FR270559593399;80.0;14;54;Conversion;Maxime Machenaud;Racing 92
25;FR270559593399;81.0;14;54;End of second half;;
25;FR270559593400;1.0;0;0;Start of first half;;
25;FR270559593400;6.0;3;0;Penalty goal;Enzo Herve;Brive
25;FR270559593400;8.0;3;0;Substitute on;Victor Lebas;Brive
25;FR270559593400;8.0;3;0;Substitute off;Mitch Lees;Brive
25;FR270559593400;10.0;3;3;Penalty goal;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;11.0;6;3;Penalty goal;Enzo Herve;Brive
25;FR270559593400;19.0;6;6;Penalty goal;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;24.0;6;9;Penalty goal;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;31.0;11;9;Try;Lucas Paulos;Brive
25;FR270559593400;32.0;13;9;Conversion;Enzo Herve;Brive
25;FR270559593400;35.0;16;9;Penalty goal;Enzo Herve;Brive
25;FR270559593400;41.0;16;9;Yellow card;Vilimoni Botitu;Castres Olympique
25;FR270559593400;41.0;16;9;End of first half;;
25;FR270559593400;40.0;16;9;Start of second half;;
25;FR270559593400;40.0;16;9;Substitute on;Mitch Lees;Brive
25;FR270559593400;40.0;16;9;Substitute off;Victor Lebas;Brive
25;FR270559593400;41.0;16;9;Substitute off;Enzo Herve;Brive
25;FR270559593400;41.0;16;9;Substitute on;Tedo Abzhandadze;Brive
25;FR270559593400;43.0;16;14;Try;Tyler Ardron;Castres Olympique
25;FR270559593400;44.0;16;16;Conversion;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;48.0;16;16;Substitute on;Peniami Narisia;Brive
25;FR270559593400;48.0;16;16;Substitute off;Thomas Acquier;Brive
25;FR270559593400;49.0;16;16;Substitute on;Julien Blanc;Brive
25;FR270559593400;49.0;16;16;Substitute off;Vasil Lobzhanidze;Brive
25;FR270559593400;50.0;16;16;Substitute on;Simon-Pierre Chauvac;Brive
25;FR270559593400;50.0;16;16;Substitute off;Hayden Thompson-Stringer;Brive
25;FR270559593400;50.0;16;16;Substitute on;Soso Bekoshvili;Brive
25;FR270559593400;50.0;16;16;Substitute off;Pietro Ceccarelli;Brive
25;FR270559593400;51.0;16;16;Substitute off;Gaetan Barlot;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Paula Ngauamo;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Loic Jacquet;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute off;Ryno Pieterse;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute off;Antoine Tichit;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Julius Nostadt;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute off;Tyler Ardron;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Mathieu Babillot;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Maama Vaipulu;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute off;Baptiste Delaporte;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute off;Wilfrid Hounkpatin;Castres Olympique
25;FR270559593400;51.0;16;16;Substitute on;Levan Chilachava;Castres Olympique
25;FR270559593400;51.0;16;21;Try;Maama Vaipulu;Castres Olympique
25;FR270559593400;53.0;16;23;Conversion;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;57.0;16;28;Try;Geoffrey Palis;Castres Olympique
25;FR270559593400;58.0;16;30;Conversion;Benjamin Urdapilleta;Castres Olympique
25;FR270559593400;58.0;16;30;Substitute off;Lucas Paulos;Brive
25;FR270559593400;58.0;16;30;Substitute on;Matthieu Voisin;Brive
25;FR270559593400;58.0;16;30;Substitute on;Wesley Douglas;Brive
25;FR270559593400;58.0;16;30;Substitute off;Seta Tuicuvu;Brive
25;FR270559593400;65.0;16;30;Substitute on;Santiago Arata;Castres Olympique
25;FR270559593400;65.0;16;30;Substitute off;Rory Kockott;Castres Olympique
25;FR270559593400;66.0;21;30;Try;Wesley Douglas;Brive
25;FR270559593400;67.0;23;30;Conversion;Tedo Abzhandadze;Brive
25;FR270559593400;78.0;28;30;Try;Nico Lee;Brive
25;FR270559593400;82.0;28;33;End of second half;;
25;FR270559593400;81.0;28;33;Penalty goal;Benjamin Urdapilleta;Castres Olympique
25;FR270559593401;1.0;0;0;Start of first half;;
25;FR270559593401;4.0;0;3;Penalty goal;Antoine Hastoy;Pau
25;FR270559593401;5.0;5;3;Try;Mathieu Tanguy;La Rochelle
25;FR270559593401;6.0;7;3;Conversion;Jules Plisson;La Rochelle
25;FR270559593401;10.0;7;8;Try;Clovis Le bail;Pau
25;FR270559593401;11.0;7;10;Conversion;Antoine Hastoy;Pau
25;FR270559593401;14.0;10;10;Penalty goal;Jules Plisson;La Rochelle
25;FR270559593401;15.0;10;10;Drop Goal Missed;;
25;FR270559593401;17.0;15;10;Try;Gregory Alldritt;La Rochelle
25;FR270559593401;19.0;15;10;Substitute off;Quentin Lespiaucq;Pau
25;FR270559593401;19.0;15;10;Substitute on;Lucas Rey;Pau
25;FR270559593401;24.0;18;10;Penalty goal;Jules Plisson;La Rochelle
25;FR270559593401;29.0;23;10;Try;Wian Liebenberg;La Rochelle
25;FR270559593401;30.0;25;10;Conversion;Jules Plisson;La Rochelle
25;FR270559593401;34.0;25;15;Try;Vincent Pinto;Pau
25;FR270559593401;38.0;25;15;Yellow card;Giovanni Kueffner;Pau
25;FR270559593401;43.0;32;15;Conversion;Jules Plisson;La Rochelle
25;FR270559593401;43.0;32;15;End of first half;;
25;FR270559593401;43.0;32;15;Try;Tawera Kerr-Barlow;La Rochelle
25;FR270559593401;40.0;32;15;Start of second half;;
25;FR270559593401;40.0;32;15;Substitute off;Nicolas Corato;Pau
25;FR270559593401;40.0;32;15;Substitute on;Maks van Dyk;Pau
25;FR270559593401;41.0;32;15;Substitute on;Matt Philip;Pau
25;FR270559593401;41.0;32;15;Substitute off;Fabrice Metz;Pau
25;FR270559593401;41.0;32;15;Substitute on;Daniel Ramsay;Pau
25;FR270559593401;41.0;32;15;Substitute off;Lekima Tagitagivalu;Pau
25;FR270559593401;41.0;32;15;Substitute off;Wian Liebenberg;La Rochelle
25;FR270559593401;41.0;32;15;Substitute on;Zeno Kieft;La Rochelle
25;FR270559593401;46.0;32;15;Substitute off;Pierre Bourgarit;La Rochelle
25;FR270559593401;46.0;32;15;Substitute on;Facundo Bosch;La Rochelle
